"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"nicotinate","Nicotinic acid","HMDB0001488","938","C00253","C1=CC(=CN=C1)C(=O)O","1"
"Nicotinate D-ribonucleotide","Nicotinic acid mononucleotide","HMDB0001132","53477721","C01185","C1C(C=CC=[N+]1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)[O-])O)O)C(=O)O","1"
"Nicotine","Nicotine","HMDB0014330","942","C16150","CN1CCCC1C2=CN=CC=C2","1"
"Nicotyrine","NA","NA","NA","NA","NA","0"
"Nidifidienol","NA","NA","NA","NA","NA","0"
"Nifedipine","Nifedipine","HMDB0015247","4485","C07266","CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC","1"
"Nifuradene","NA","NA","NA","NA","NA","0"
"Nigramide H","NA","NA","NA","NA","NA","0"
"Nigramide K","NA","NA","NA","NA","NA","0"
"Niguldipine","NA","NA","NA","NA","NA","0"
"NIK250","NA","NA","NA","NA","NA","0"
"Nikkomycin Lx","NA","NA","NA","NA","NA","0"
"Nikkomycin pseudo-Z","NA","NA","NA","NA","NA","0"
"Nilutamide","Nilutamide","HMDB0014803","4493","C08164","CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C","1"
"Nimbolidin C","NA","NA","NA","NA","NA","0"
"Nimustine hydrochloride","NA","NA","NA","NA","NA","0"
"Nitrarine","NA","NA","NA","NA","NA","0"
"Nitro blue tetrazolium","NA","NA","NA","NA","NA","0"
"Nitrous oxide","Nitrous oxide","HMDB0035807","948","C00887","[O-][N+]#N","1"
"Nizatidine","Nizatidine","HMDB0014723","3033637","C07270","CN/C(=C\[N+](=O)[O-])/NCCSCC1=CSC(=N1)CN(C)C","1"
"NK 30424A","NA","NA","NA","NA","NA","0"
"Nocardicin D","NA","NA","NA","NA","NA","0"
"Nocardicin G","Nocardicin G",NA,"96023708","C17355",NA,"1"
"Nomilin","Nomilin","HMDB0035772","72320","C08773","CC(=O)OC1CC(=O)OC(C2C1(C3CCC4(C(OC(=O)C5C4(C3(C(=O)C2)C)O5)C6=COC=C6)C)C)(C)C","1"
"Nonadec-1-ene1-Nonadecene","NA","NA","NA","NA","NA","0"
"Nonaethylene glycol","NA","NA","NA","NA","NA","0"
"Nonanoic acid","Pelargonic acid","HMDB0000847","8158","C01601","CCCCCCCCC(=O)O","1"
"Nonanoyl-CoA","Nonanoyl-CoA","HMDB0013028","439607","C01942","CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O","1"
"Nonioside G","NA","NA","NA","NA","NA","0"
"Nootkastatin 2(+)-Nootkastatin 2","NA","NA","NA","NA","NA","0"
"Noradrenaline, CE20, SFLSHLFXELFNJZ-QMMMGPOBSA-N","NA","NA","NA","NA","NA","0"
"Norbergenin","NA","NA","NA","NA","NA","0"
"Nordamnacanthal","NA","NA","NA","NA","NA","0"
"Nordeprenyl","NA","NA","NA","NA","NA","0"
"Nororixine","NA","NA","NA","NA","NA","0"
"Norrauvomitine","NA","NA","NA","NA","NA","0"
"Norroehybridine(-)-N-Demethylroehybridine","NA","NA","NA","NA","NA","0"
"Norwogonin 7-glucuronide","NA","NA","NA","NA","NA","0"
"Nostocyclamide MTenuecyclamide C","NA","NA","NA","NA","NA","0"
"Nostopeptin B","NA","NA","NA","NA","NA","0"
"Novapikromycin","Novapikromycin",NA,"254741208","C20740",NA,"1"
"Novclobiocin 104","Novclobiocin 104",NA,"582863","C12473",NA,"1"
"Novclobiocin 105","Novclobiocin 105",NA,"582862","C12472",NA,"1"
"NPC","NPC","HMDB0060499","11756356","C16543","CCC1=C2C=C(OC(=O)N3CCC(N)CC3)C=CC2=NC2=C1CN1C2=CC2=C(COC(=O)[C@]2(O)CC)C1=O","1"
"NS 1608","NA","NA","NA","NA","NA","0"
"NS 1619","NA","NA","NA","NA","NA","0"
"NSC 359079Rebeccamycin","NA","NA","NA","NA","NA","0"
"NSC 525602Primocarcin","NA","NA","NA","NA","NA","0"
"o-Acetylcypholophine","NA","NA","NA","NA","NA","0"
"o-Benzosemiquinone","NA","NA","NA","NA","NA","0"
"O-Butanoylcarnitine","Butyrylcarnitine","HMDB0002013","439829","C02862","CCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C","1"
"O-Carbamoyladenylate","NA","NA","NA","NA","NA","0"
"O-Desmethyltramadol","NA","NA","NA","NA","NA","0"
"O-Ethyl 4-(methylsulfinyl)-3-butenylthiocarbamate","NA","NA","NA","NA","NA","0"
"O-Feruloylgalactarate","NA","NA","NA","NA","NA","0"
"o-Hydroxylaminobenzoate","o-Hydroxylaminobenzoate",NA,"47205543","C16235",NA,"1"
"O-Methyl-waltherione A","NA","NA","NA","NA","NA","0"
"O-Methylhaenkeanoside","NA","NA","NA","NA","NA","0"
"O-Methylroehybridine(-)-O-Methylroehybridine","NA","NA","NA","NA","NA","0"
"O-Phospho-L-homoserine","O-Phosphohomoserine","HMDB0003484","151187","C01102","C(COP(=O)(O)O)[C@@H](C(=O)O)N","1"
"O-Phosphothreonine","O-Phosphothreonine","HMDB0011185","3246323","C12147","C[C@H]([C@@H](C(=O)O)N)OP(=O)(O)O","1"
"O-sinapoylglucarolactone","NA","NA","NA","NA","NA","0"
"O-Succinyl-L-homoserine","O-Succinyl-L-homoserine","METPA0134",NA,"C01118",NA,"1"
"OA-6129 B1","OA-6129 B1",NA,"96023726","C17373",NA,"1"
"OA-6129 E","NA","NA","NA","NA","NA","0"
"Obyanamide","NA","NA","NA","NA","NA","0"
"Ochratoxin A","Ochratoxin A","HMDB0029399","442530","C09955","C[C@@H]1CC2=C(C=C(C(=C2C(=O)O1)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)Cl","1"
"Octachlorocamphene","NA","NA","NA","NA","NA","0"
"Octadecan-1-ol1-Octadecanol","NA","NA","NA","NA","NA","0"
"Octadecanal","Stearaldehyde","HMDB0002384","12533","C01838","CCCCCCCCCCCCCCCCCC=O","1"
"Octahydro-1-(1-methoxy-2-methylpropyl)-3a-methyl-7-methylene-1H-inden-4-ol","NA","NA","NA","NA","NA","0"
"Octahydro-6-hydroxy-7-methyl-1-oxocyclopenta[c]pyran-4-carboxylic acid","NA","NA","NA","NA","NA","0"
"Octamethyltrisiloxane","NA","NA","NA","NA","NA","0"
"Octylamine","NA","NA","NA","NA","NA","0"
"Okanin 3,4,3-trimethyl ether 4-glucoside","NA","NA","NA","NA","NA","0"
"Okanin 4-(6-p-coumarylglucoside)","NA","NA","NA","NA","NA","0"
"Oleoyl Ethanolamide","NA","NA","NA","NA","NA","0"
"Oleoylglycerone phosphate","NA","NA","NA","NA","NA","0"
"Oleracein C","NA","NA","NA","NA","NA","0"
"Omal","NA","NA","NA","NA","NA","0"
"Omeprazole","Omeprazole","HMDB0001913","4594","C07324","CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC","1"
"Onychine","NA","NA","NA","NA","NA","0"
"Oolongtheanin","NA","NA","NA","NA","NA","0"
"Ophiopogonone A","NA","NA","NA","NA","NA","0"
"Oppositine A","NA","NA","NA","NA","NA","0"
"ORG 20599","NA","NA","NA","NA","NA","0"
"Orisuaveoline B","NA","NA","NA","NA","NA","0"
"Orobanchoside","NA","NA","NA","NA","NA","0"
"Orotate","Orotic acid","HMDB0000226","967","C00295","C1=C(NC(=O)NC1=O)C(=O)O","1"
"Ortophosphate","NA","NA","NA","NA","NA","0"
"Oryzadine","NA","NA","NA","NA","NA","0"
"Oryzalin","NA","NA","NA","NA","NA","0"
"Oryzamutaic acid A","NA","NA","NA","NA","NA","0"
"Oscillatoxin A","NA","NA","NA","NA","NA","0"
"Osmanthuside B(-)-Osmanthuside B","NA","NA","NA","NA","NA","0"
"Osthenol-7-O-beta-D-gentiobioside","NA","NA","NA","NA","NA","0"
"Ovaliflavanone D","NA","NA","NA","NA","NA","0"
"Ovalitenin A","NA","NA","NA","NA","NA","0"
"Ovalitenone","Ovalitenone","HMDB0030619","627910",NA,"COC1=C(C=CC2=C1C=CO2)C(=O)CC(=O)C3=CC4=C(C=C3)OCO4","1"
"Oxaloterpin E(-)-Oxaloterpin E","NA","NA","NA","NA","NA","0"
"Oxamic acid","NA","NA","NA","NA","NA","0"
"Oxamide","NA","NA","NA","NA","NA","0"
"Oxandrolone","Oxandrolone","HMDB0014759","5878","C07346","C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(COC(=O)C4)C","1"
"Oxaprozin","Oxaprozin","HMDB0015126","4614","C07356","C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3","1"
"Oxasetin","NA","NA","NA","NA","NA","0"
"Oxazepam","Oxazepam","HMDB0014980","4616","C07359","C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O","1"
"Oxaziclomefone","NA","NA","NA","NA","NA","0"
"Oxazinin-1Oxazinin 1 Oxazinine 1","NA","NA","NA","NA","NA","0"
"Oxidized dithiothreitol","Oxidized dithiothreitol","HMDB0059664","439407","C01119","O[C@H]1CSSC[C@@H]1O","1"
"Oxidized Oplophorus luciferin","NA","NA","NA","NA","NA","0"
"Oxidized Watasenia luciferin","NA","NA","NA","NA","NA","0"
"Oxine-copper","NA","NA","NA","NA","NA","0"
"Oxocularine","NA","NA","NA","NA","NA","0"
"Oxycodone hydrochloride","Oxycodone","HMDB0014640","5284603","C08018","CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O","1"
"p-Chloroacetoacetanilide","NA","NA","NA","NA","NA","0"
"P-Coumaric acid","4-Hydroxycinnamic acid","HMDB0002035","637542","C00811","C1=CC(=CC=C1/C=C/C(=O)O)O","1"
"p-Coumaroylagmatine","NA","NA","NA","NA","NA","0"
"p-Cymene","p-Cymene","HMDB0005805","7463","C06575","CC1=CC=C(C=C1)C(C)C","1"
"p-Formylbenzoic acid","NA","NA","NA","NA","NA","0"
"p-Hydroxybenzyldesulphoglucosinolate","p-Hydroxybenzyldesulphoglucosinolate","METPA1763",NA,"C17240",NA,"1"
"p-Hydroxymethoxybenzobijuglone","NA","NA","NA","NA","NA","0"
"Pachyclavulide D","NA","NA","NA","NA","NA","0"
"Pachyclavulide I(-)-Pachyclavulide I","NA","NA","NA","NA","NA","0"
"Pachygonine","NA","NA","NA","NA","NA","0"
"Paeoniflorin","NA","NA","NA","NA","NA","0"
"Paeonolide","NA","NA","NA","NA","NA","0"
"Paeonoside","NA","NA","NA","NA","NA","0"
"Palargonidin 3-(6-malonylsophoroside)","NA","NA","NA","NA","NA","0"
"Palisadin B","NA","NA","NA","NA","NA","0"
"Pallasiin","NA","NA","NA","NA","NA","0"
"Palmatoside G","NA","NA","NA","NA","NA","0"
"Palodesangren E","NA","NA","NA","NA","NA","0"
"Pantethine","D-Pantethine","HMDB0003828","452306","C12661","CC(C)(CO)[C@H](C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@@H](C(C)(C)CO)O)O","1"
"Pantoprazole","Pantoprazole","HMDB0005017","4679","C11806","COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC","1"
"Pantothenate","Pantothenic acid","HMDB0000210","6613","C00864","CC(C)(CO)C(C(=O)NCCC(=O)O)O","1"
"Pantothenic acid","Pantothenic acid","HMDB0000210","6613","C00864","CC(C)(CO)C(C(=O)NCCC(=O)O)O","1"
"Paraherquamide FVM 55594","NA","NA","NA","NA","NA","0"
"Paraoxon","Paraoxon","HMDB0013035","9395","C06606","CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-]","1"
"Parasorbic acid","NA","NA","NA","NA","NA","0"
"Paratunamide B(-)-Paratunamide B","NA","NA","NA","NA","NA","0"
"Parguerol 16-acetate","NA","NA","NA","NA","NA","0"
"Paroxetine","Paroxetine","HMDB0014853","43815","C07415","C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4","1"
"Passifloricin A(+)-Passifloricin A","NA","NA","NA","NA","NA","0"
"Patrinoside","NA","NA","NA","NA","NA","0"
"Patuletin 3-(4-acetylrhamnoside)-7-(2,4-diacetylrhamnoside)","NA","NA","NA","NA","NA","0"
"Patuletin 3-glucoside-7-sulfate","NA","NA","NA","NA","NA","0"
"Paulomenol A","NA","NA","NA","NA","NA","0"
"Pavetannin B3","NA","NA","NA","NA","NA","0"
"Paxillosterone","NA","NA","NA","NA","NA","0"
"Pectolinarigenin 7-glucoside","NA","NA","NA","NA","NA","0"
"Pedalitin 6-O-beta-glucopyranoside","NA","NA","NA","NA","NA","0"
"Pederin","NA","NA","NA","NA","NA","0"
"Pelagiomicin C","NA","NA","NA","NA","NA","0"
"Pelargonic acidn-Nonanoic acidNonanoic acid","NA","NA","NA","NA","NA","0"
"Pelargonidin 3-(2G-xylosylrutinoside)","NA","NA","NA","NA","NA","0"
"Pelargonidin 3-(6-p-coumaroyl)glucoside","Pelargonidin 3-(6-p-coumaroyl)glucoside",NA,"47205676","C16368",NA,"1"
"Pelargonidin 3-(6-acetylglucoside)","NA","NA","NA","NA","NA","0"
"Pelargonidin 3-(6-acetylglucoside)-5-glucoside","NA","NA","NA","NA","NA","0"
"Pelargonidin 3-(6-caffeylglucoside)","NA","NA","NA","NA","NA","0"
"Pelargonidin 3-(6-caffeylsophoroside)-5-glucosidePelargonidin 3-O-(6-O-(trans-caffeyl)-2-O-(beta-D-glucopyranosyl)-beta-D-glucopyranoside)-5-O-(beta-D-glucopyranoside)","NA","NA","NA","NA","NA","0"
"Pelargonidin 3-(6-ferulylglucoside)-5-glucoside","NA","NA","NA","NA","NA","0"
"Pelargonidin 3-gentiotrioside","NA","NA","NA","NA","NA","0"
"Pelargonidin 3-O-[2-O-(beta-D-xylopyranosyl)-6-O-(methyl-malonyl)-bata-D-galactopyranoside]","NA","NA","NA","NA","NA","0"
"Pelargonidin 3-O-3,6-O-dimalonylglucoside","NA","NA","NA","NA","NA","0"
"Pelargonidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside)","Pelargonidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside)",NA,"47205657","C16349",NA,"1"
"pelargonidin 3-O-sophoroside","Pelargonidin 3-sophoroside","HMDB0033679","131751477","C16305","C[C@H]1[C@H](O[C@H]2[C@H](OC3=CC4=C(C=C(O)C=C4O)[O+]=C3C3=CC=C(O)C=C3)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O","1"
"pelargonidin 3-O-β-D-caffeoylglucoside","NA","NA","NA","NA","NA","0"
"pelargonidin 5-O-β-D-glucoside 3-O-β-D-sambubioside","NA","NA","NA","NA","NA","0"
"Pelargoniin C","NA","NA","NA","NA","NA","0"
"Peltatoside","NA","NA","NA","NA","NA","0"
"Penicidone B(-)-Penicidone B","NA","NA","NA","NA","NA","0"
"Penicillenic acid","NA","NA","NA","NA","NA","0"
"Penicillin G","Penicillin G","HMDB0015186","5904","C05551","CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C","1"
"Penicillin O","NA","NA","NA","NA","NA","0"
"Penitrem F","NA","NA","NA","NA","NA","0"
"Penoxsulam","NA","NA","NA","NA","NA","0"
"Pent-2-enoyl-CoA","Glutaconyl-CoA","HMDB0001290","5462199","C02411","CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)/C=C/CC(=O)O)O","1"
"Pentahomomethionine","Pentahomomethionine","METPA1757",NA,"C17229",NA,"1"
"Pentalenene","NA","NA","NA","NA","NA","0"
"Pentanoyl-CoA","Pentanoyl-CoA","HMDB0013037","439337","C00888","CCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O","1"
"Penthiopyrad","NA","NA","NA","NA","NA","0"
"Pentobarbital sodium","Pentobarbital","HMDB0014457","4737","C07422","CCCC(C)C1(C(=O)NC(=O)NC1=O)CC","1"
"Pentoxazone","NA","NA","NA","NA","NA","0"
"Pentylenetetrazole","NA","NA","NA","NA","NA","0"
"Peonidin","Peonidin","HMDB0005797","164544","C08726","COC1=C(C=CC(=C1)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)O)O.[Cl-]","1"
"Peonidin 3-(6-malonylglucoside)","NA","NA","NA","NA","NA","0"
"Peonidin 3-(6-p-coumarylglucoside)","NA","NA","NA","NA","NA","0"
"Peonidin 3-ferulyldiglucoside-5-glucoside","NA","NA","NA","NA","NA","0"
"peonidin 3-O-glucoside","Peonidin-3-glucoside","HMDB0013689","443654","C12141","COC1=C(C=CC(=C1)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O","1"
"Peonidin 3-p-coumarylsophoroside-5-glucoside","NA","NA","NA","NA","NA","0"
"Peonidin 3-rhamnoside","NA","NA","NA","NA","NA","0"
"Peonidin 3-rutinoside-5-glucoside","NA","NA","NA","NA","NA","0"
"peonidin 3,5-diglucoside","NA","NA","NA","NA","NA","0"
"Perfluorooctylsulfonyl fluoride","NA","NA","NA","NA","NA","0"
"Pergolide","Pergolide","HMDB0015317","47811","C07425","CCCN1C[C@@H](C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CSC","1"
"Permethrin","Permethrin","HMDB0015604","40326","C14388","CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C","1"
"Persicaxanthin(3S,5R,6S)-5,6-Epoxy-5,6-dihydro-12-apo-beta,psi-carotene-3,12-diol","NA","NA","NA","NA","NA","0"
"Persin(+)-Persin","NA","NA","NA","NA","NA","0"
"Pestheic acidRES 1214-2","NA","NA","NA","NA","NA","0"
"Petasitenine","Petasitenine","HMDB0030328","5281741","C10359","C[C@H]1O[C@]11C[C@@H](C)[C@@](C)(O)C(=O)OC\C2=C\CN(C)CC[C@@H](OC1=O)C2=O","1"
"petivericin","NA","NA","NA","NA","NA","0"
"Petroformynic acid B(+)-Petroformynic acid B","NA","NA","NA","NA","NA","0"
"Petromyzonol","Petromyzonol",NA,"5284054","C16258","C(CCCO)1CC23(C(O)21C)1(C)CC(O)C1C3O","1"
"Petunidin 3-(6-acetylglucoside)","NA","NA","NA","NA","NA","0"
"Petunidin 3-O-beta-D-galactopyranosidePetunidin 3-galactoside","NA","NA","NA","NA","NA","0"
"Petunidin 3-sophoroside","NA","NA","NA","NA","NA","0"
"Petunoside","NA","NA","NA","NA","NA","0"
"phaselate","NA","NA","NA","NA","NA","0"
"Phebestin","NA","NA","NA","NA","NA","0"
"Phellamurin","Prenyl glucoside","HMDB0031876","193876","C09808","CC(C)=CCOC1OC(CO)C(O)C(O)C1O","1"
"Phelligridin F(-)-Phelligridin F","NA","NA","NA","NA","NA","0"
"Phelligridin G","NA","NA","NA","NA","NA","0"
"Phellodenol F","NA","NA","NA","NA","NA","0"
"Phenacein","NA","NA","NA","NA","NA","0"
"Phenazine-1,6-dicarboxylic acid","NA","NA","NA","NA","NA","0"
"Phenazopyridine hydrochloride","NA","NA","NA","NA","NA","0"
"Phenindamine","Phenindamine","HMDB0015556","11291","C07790","CN1CCC2=C(C1)C(C3=CC=CC=C23)C4=CC=CC=C4","1"
"Phenmetrazine","Phenmetrazine","HMDB0014968","4762","C07432","CC1C(OCCN1)C2=CC=CC=C2","1"
"Phenolic steroid","NA","NA","NA","NA","NA","0"
"Phenolphthalin","NA","NA","NA","NA","NA","0"
"Phenolsulfonphthalein","NA","NA","NA","NA","NA","0"
"Phenthoate","NA","NA","NA","NA","NA","0"
"Phenyl 5-phospho-alpha-D-ribofuranoside","NA","NA","NA","NA","NA","0"
"Phenylacetaldehyde","Phenylacetaldehyde","HMDB0006236","998","C00601","C1=CC=C(C=C1)CC=O","1"
"Phenylacetic acid","Phenylacetic acid","HMDB0000209","999","C07086","C1=CC=C(C=C1)CC(=O)O","1"
"Phenylacetic acidalpha-Phenylacetate","NA","NA","NA","NA","NA","0"
"Phenylacetothiohydroximate","Phenylacetothiohydroximate","METPA1761",NA,"C03719",NA,"1"
"Phenylalanine","L-Phenylalanine","HMDB0000159","6140","C00079","C1=CC=C(C=C1)C[C@@H](C(=O)O)N","1"
"Phenylamil","NA","NA","NA","NA","NA","0"
"Phenylethanolamine","2-Hydroxyphenethylamine","HMDB0001065","1000","C02735","C1=CC=C(C=C1)C(CN)O","1"
"Phenylgalactoside","NA","NA","NA","NA","NA","0"
"Phenylglyoxal","NA","NA","NA","NA","NA","0"
"Phenylmethanesulfonyl fluoride","NA","NA","NA","NA","NA","0"
"Philanthotoxin 343","NA","NA","NA","NA","NA","0"
"Phlomisin(+)-Phlomisin","NA","NA","NA","NA","NA","0"
"Phloretin","Phloretin","HMDB0003306","4788","C00774","C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O","1"
"Phloridzin","NA","NA","NA","NA","NA","0"
"phlorizin","Phlorizin","HMDB0036634","6072","C01604","OC[C@H]1O[C@@H](OC2=CC(O)=CC(O)=C2C(=O)CCC2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O","1"
"Phorate","NA","NA","NA","NA","NA","0"
"Phorbazole D","NA","NA","NA","NA","NA","0"
"Phosdiphen","NA","NA","NA","NA","NA","0"
"Phoslactomycin D","NA","NA","NA","NA","NA","0"
"Phosmidosine","NA","NA","NA","NA","NA","0"
"Phosphamidon","NA","NA","NA","NA","NA","0"
"PhosphinoalaninePAL","NA","NA","NA","NA","NA","0"
"Phosphocholine","Phosphorylcholine","HMDB0001565","8691","C00588","C[N+](C)(C)CCOP(=O)(O)O","1"
"Phosphodimethylethanolamine","Phosphodimethylethanolamine","HMDB0060244","151438","C13482","CN(C)CCOP(O)(O)=O","1"
"Phosphoribosyl-formamido-carboxamideN-Formamidoimidazole-4-carboxamide ribonucleotideFAICAR","NA","NA","NA","NA","NA","0"
"Phrymarolin I","NA","NA","NA","NA","NA","0"
"Phthalic acid","Phthalic acid","HMDB0002107","1017","C01606","C1=CC=C(C(=C1)C(=O)O)C(=O)O","1"
"Phyllanthostatin A","NA","NA","NA","NA","NA","0"
"Phyllanthusmin B","NA","NA","NA","NA","NA","0"
"Phyllocryptonine(+)-Phyllocryptonine","NA","NA","NA","NA","NA","0"
"Physalin E acetate","Physalin E acetate","HMDB0031878","131751197",NA,"CC(=O)OC1CC2(O)CC=CC(=O)C2(C)C2CCC3(O)C(=O)OC4(C)C5CC6(C)C7C(=O)C(OC347)(OCC6C(=O)O5)C12","1"
"phytol","Phytol","HMDB0002019","5280435","C01389","C[C@@H](CCC[C@@H](C)CCC/C(=C/CO)/C)CCCC(C)C","1"
"Phytosphingosine","Phytosphingosine","HMDB0004610","122121","C12144","CCCCCCCCCCCCCC[C@H]([C@H]([C@H](CO)N)O)O","1"
"Phytosulfokine beta","NA","NA","NA","NA","NA","0"
"Piceid","trans-Piceid","HMDB0030564","5281718","C10275","C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O","1"
"Picein4-Hydroxyacetophenone 4-glucoside","NA","NA","NA","NA","NA","0"
"Picramnioside D(+)-Picramnioside D","NA","NA","NA","NA","NA","0"
"Picramnioside F(-)-Picramnioside F","NA","NA","NA","NA","NA","0"
"picrocrocin","Picrocrocin","HMDB0005796","22833654",NA,"CC1=C(C(C[C@@H](C1)O[C@H]2C([C@H](C([C@H](O2)CO)O)O)O)(C)C)C=O","1"
"Picroroside C(-)-Picroroside C","NA","NA","NA","NA","NA","0"
"Picrotin","NA","NA","NA","NA","NA","0"
"Pierisformosin B","NA","NA","NA","NA","NA","0"
"Pilocarpine","Pilocarpine","HMDB0015217","5910","C07474","CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C","1"
"Pimelate","Pimelic acid","HMDB0000857","385","C02656","C(CCC(=O)O)CCC(=O)O","1"
"Pimelea factor P2","NA","NA","NA","NA","NA","0"
"Pimelic acid","Pimelic acid","HMDB0000857","385","C02656","C(CCC(=O)O)CCC(=O)O","1"
"Pinobanksin 3-benzoate","NA","NA","NA","NA","NA","0"
"Pinocembrin","(S)-Pinocembrin","HMDB0030808","238782","C09827","C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=CC=C3","1"
"Pinocembrin 7-rhamnosylglucoside","NA","NA","NA","NA","NA","0"
"Pinostrobin chalcone","Pinostrobin chalcone","HMDB0033702","5316793",NA,"COC1=CC(=C(C(=C1)O)C(=O)/C=C/C2=CC=CC=C2)O","1"
"Pioglitazone","Pioglitazone","HMDB0015264","4829","C07675","CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3","1"
"Piperacillin sodium","Piperacillin","HMDB0014464","43672","C14034","CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O","1"
"Piperazine adipate","NA","NA","NA","NA","NA","0"
"Piperidine","Piperidine","HMDB0034301","8082","C01746","C1CCNCC1","1"
"Piperonyl sulfoxide","NA","NA","NA","NA","NA","0"
"Piperophos","NA","NA","NA","NA","NA","0"
"Pirimicarb","NA","NA","NA","NA","NA","0"
"Piroxicam","Piroxicam","HMDB0014694","54676228","C01608","CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3","1"
"Piscerythramine4-Amino-5,7,3-trihydroxy-5-methoxy-2,6-diprenylisoflavone","NA","NA","NA","NA","NA","0"
"Piscroside A(-)-Piscroside A","NA","NA","NA","NA","NA","0"
"Pivampicillin","Pivampicillin","HMDB0015542","33478","C11750","CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)OCOC(=O)C(C)(C)C)C","1"
"Plantagiolide D(+)-Plantagiolide D","NA","NA","NA","NA","NA","0"
"Plantagoside","NA","NA","NA","NA","NA","0"
"Plantamajoside","NA","NA","NA","NA","NA","0"
"Plastatin","NA","NA","NA","NA","NA","0"
"Platensimycin","NA","NA","NA","NA","NA","0"
"Platycoside F(-)-Platycoside F","NA","NA","NA","NA","NA","0"
"Pleurostimin 7-glucoside5,6,7,3,4-Pentahydroxy-8-methoxyflavone 7-glucoside","NA","NA","NA","NA","NA","0"
"Plocamenol C(+)-Plocamenol C","NA","NA","NA","NA","NA","0"
"PlumbaginPlumbagine","NA","NA","NA","NA","NA","0"
"Pochonin C","NA","NA","NA","NA","NA","0"
"Podocarpic acid","podocarpic acid",NA,"93017","C09171","C1(C(=O)O)CCC2(C)c3cc(O)ccc3CC12","1"
"Podolactone A","NA","NA","NA","NA","NA","0"
"Podophyllotoxone","NA","NA","NA","NA","NA","0"
"Polanrazine D","NA","NA","NA","NA","NA","0"
"Polidocanol","NA","NA","NA","NA","NA","0"
"Polygalasaponin XLVII(+)-Polygalasaponin XLVII","NA","NA","NA","NA","NA","0"
